CPMG train data
Estimated phase correction: -2.069873 rad
time in s	real part	imag part	abs value
3.577053	-0.000159	0.000113	0.000195
3.577103	-0.000645	0.000011	0.000645
3.577153	-0.000476	-0.000207	0.000519
3.577203	-0.000121	-0.000472	0.000487
3.577253	-0.000315	-0.000527	0.000614
3.577303	-0.000319	-0.000308	0.000443
3.577353	-0.000074	0.000335	0.000344
3.577403	-0.000207	-0.000118	0.000238
3.577453	0.000114	-0.000078	0.000139
3.577503	-0.000314	-0.000665	0.000735
3.577553	0.000062	-0.000423	0.000428
3.577603	0.000382	-0.000656	0.000759
3.577653	-0.000383	-0.000420	0.000569
3.577703	0.000178	-0.000162	0.000240
3.577753	-0.000247	0.000041	0.000250
3.577803	0.000604	-0.000141	0.000621
3.577853	-0.000305	-0.000125	0.000330
3.577903	-0.000345	-0.000345	0.000488
3.577953	-0.000075	-0.000313	0.000322
3.578003	0.000450	-0.000180	0.000485
3.578053	0.000280	-0.000565	0.000630
3.578103	0.000361	-0.000533	0.000643
3.578153	-0.000008	0.000151	0.000152
3.578203	-0.000490	-0.000438	0.000657
3.578253	0.000252	-0.000501	0.000561
3.578303	-0.000292	-0.000072	0.000300
3.578353	-0.000323	-0.000126	0.000347
3.578403	-0.000110	-0.000419	0.000433
3.578453	0.000167	0.000180	0.000245
3.578503	0.000035	0.000039	0.000053
3.578553	-0.000069	-0.000083	0.000108
3.578603	0.000120	-0.000450	0.000466
3.578653	-0.000113	0.000094	0.000147
3.578703	0.000792	0.000183	0.000812
3.578753	0.000225	-0.000216	0.000312
3.578803	-0.000455	-0.000450	0.000639
3.578853	0.000444	-0.000056	0.000447
3.578903	-0.000330	-0.000221	0.000397
3.578953	0.000110	-0.000737	0.000745
3.579003	0.000374	-0.000483	0.000611
3.579053	-0.000248	0.000053	0.000253
3.579103	0.000532	0.000121	0.000545
3.579153	0.000185	-0.000382	0.000424
3.579203	-0.000250	-0.000527	0.000584
3.579253	0.000357	-0.000573	0.000676
3.579303	0.000019	-0.000585	0.000586
3.579353	-0.000203	-0.000468	0.000510
3.579403	-0.000425	-0.000088	0.000434
3.579453	-0.000118	0.000097	0.000153
3.579503	0.000272	0.000086	0.000285
3.579553	0.000057	-0.000010	0.000058
3.579603	0.000235	-0.000394	0.000459
3.579653	0.000148	-0.000138	0.000202
3.579703	-0.000374	0.000159	0.000407
3.579753	-0.000204	0.000228	0.000306
3.579803	0.000134	-0.000463	0.000482
3.579853	-0.000025	-0.000339	0.000340
3.579903	-0.000278	-0.000375	0.000467
3.579953	-0.000305	-0.000145	0.000337
3.580003	-0.000062	-0.000079	0.000101
3.580053	0.000292	-0.000031	0.000294
3.580103	-0.000027	0.000154	0.000156
3.580153	0.000759	-0.000344	0.000834
3.580203	0.000165	-0.000649	0.000670
3.580253	0.000092	-0.000999	0.001003
3.580303	0.000066	-0.000363	0.000369
3.580353	-0.000430	-0.000186	0.000468
3.580403	-0.000110	-0.000587	0.000597
3.580453	-0.000019	-0.000043	0.000046
3.580503	0.000197	-0.000413	0.000457
3.580553	-0.000129	-0.000036	0.000134
3.580603	-0.000009	-0.000414	0.000414
3.580653	-0.000032	-0.000452	0.000453
3.580703	-0.000046	-0.000427	0.000429
3.580753	0.000035	-0.000170	0.000173
3.580803	-0.000380	-0.000180	0.000421
3.580853	0.000125	-0.000331	0.000354
3.580903	0.000142	-0.000515	0.000534
3.580953	0.000067	0.000150	0.000164
3.581003	-0.000562	-0.000059	0.000565
3.581053	0.000104	0.000108	0.000150
3.581103	0.000230	-0.000360	0.000427
3.581153	-0.000246	-0.000293	0.000383
3.581203	0.000314	-0.000107	0.000332
3.581253	-0.000013	-0.000051	0.000052
3.581303	-0.000006	-0.000417	0.000417
3.581353	-0.000012	-0.000543	0.000543
3.581403	-0.000297	0.000013	0.000298
3.581453	-0.000303	-0.000590	0.000663
3.581503	0.000514	-0.000186	0.000546
3.581553	0.000532	0.000101	0.000541
3.581603	-0.000036	-0.000644	0.000645
3.581653	-0.000131	0.000011	0.000132
3.581703	0.000068	-0.000368	0.000375
3.581753	0.000236	-0.000582	0.000628
3.581803	-0.000398	-0.000147	0.000424
3.581853	0.000276	0.000236	0.000363
3.581903	0.000123	-0.000198	0.000233
3.581953	0.000173	-0.000149	0.000229
3.582003	-0.000087	-0.000029	0.000092
3.582053	-0.000262	-0.000582	0.000639
3.582103	0.000223	-0.000104	0.000246
3.582153	0.000296	-0.000286	0.000411
3.582203	-0.000142	-0.000235	0.000275
3.582253	0.000010	-0.000687	0.000687
3.582303	-0.000321	-0.000252	0.000408
3.582353	0.000419	0.000198	0.000464
3.582403	0.000696	-0.000348	0.000778
3.582453	-0.000568	-0.000244	0.000618
3.582503	-0.000169	-0.000475	0.000504
3.582553	0.000225	0.000226	0.000319
3.582603	0.000092	-0.000038	0.000099
3.582653	-0.000461	0.000040	0.000462
3.582703	-0.000222	-0.000241	0.000327
3.582753	-0.000065	-0.000351	0.000357
3.582803	0.000213	-0.000287	0.000358
3.582853	-0.000021	-0.000636	0.000636
3.582903	0.000008	-0.000494	0.000494
3.582953	-0.000288	-0.000242	0.000376
3.583003	-0.000361	-0.000233	0.000430
3.583053	-0.000461	0.000070	0.000466
3.583103	0.000080	0.000096	0.000125
3.583153	-0.000214	-0.000290	0.000361
3.583203	-0.000283	-0.000193	0.000343
3.583253	-0.000299	-0.000125	0.000324
3.583303	-0.000159	-0.000621	0.000641
3.583353	-0.000063	-0.000507	0.000511
3.583403	0.000185	0.000094	0.000208
3.583453	0.000275	0.000102	0.000293
3.583503	0.000291	0.000137	0.000321
3.583553	0.000271	-0.000620	0.000677
3.583603	-0.000104	-0.000512	0.000522
3.583653	0.000152	0.000147	0.000211
3.583703	-0.000037	-0.000530	0.000532
3.583753	0.000033	-0.000700	0.000700
3.583803	-0.000102	-0.000740	0.000747
3.583853	0.000108	-0.000269	0.000290
3.583903	0.000098	-0.000270	0.000288
3.583953	-0.000042	-0.000499	0.000501
3.584003	0.000349	-0.001108	0.001162
3.584053	0.000140	-0.000150	0.000205
3.584103	0.000461	0.000309	0.000555
3.584153	-0.000271	-0.000001	0.000271
3.584203	-0.000229	-0.000246	0.000336
3.584253	-0.000489	-0.000357	0.000606
3.584303	-0.000520	-0.000356	0.000630
3.584353	0.000069	0.000154	0.000169
3.584403	-0.000080	-0.000205	0.000220
3.584453	0.000164	-0.000129	0.000209
3.584503	0.000036	0.000323	0.000325
3.584553	-0.000067	0.000275	0.000283
3.584603	-0.000030	-0.000217	0.000219
3.584653	-0.000393	-0.000323	0.000509
3.584703	-0.000213	-0.000061	0.000222
3.584753	-0.000161	-0.000116	0.000198
3.584803	0.000651	0.000040	0.000652
3.584853	0.000100	-0.000411	0.000423
3.584903	-0.000462	-0.000015	0.000462
3.584953	-0.000249	0.000072	0.000259
3.585003	-0.000238	-0.000305	0.000387
3.585053	-0.000022	-0.000408	0.000409
3.585103	-0.000111	-0.000400	0.000415
3.585153	-0.000286	-0.000123	0.000311
3.585203	0.000246	-0.000028	0.000248
3.585253	-0.000546	-0.000100	0.000555
3.585303	-0.000283	-0.000207	0.000350
3.585353	0.000317	0.000130	0.000343
3.585403	-0.000243	-0.000163	0.000292
3.585453	-0.000124	-0.000215	0.000248
3.585503	0.000124	-0.000227	0.000259
3.585553	-0.000139	-0.000588	0.000604
3.585603	0.000140	-0.000180	0.000228
3.585653	0.000103	-0.000265	0.000284
3.585703	-0.000400	-0.000261	0.000478
3.585753	0.000239	-0.000032	0.000241
3.585803	-0.000073	-0.000595	0.000599
3.585853	-0.000065	-0.000324	0.000330
3.585903	-0.000537	-0.000217	0.000579
3.585953	0.000150	0.000181	0.000235
3.586003	-0.000095	-0.000329	0.000342
3.586053	0.000378	-0.000321	0.000496
3.586103	0.000135	-0.000237	0.000273
3.586153	-0.000492	-0.000561	0.000747
3.586203	0.000130	-0.000107	0.000169
3.586253	0.000375	-0.000623	0.000727
3.586303	0.000045	0.000272	0.000276
3.586353	-0.000018	-0.000467	0.000467
3.586403	-0.000030	-0.000175	0.000178
3.586453	-0.000270	0.000009	0.000270
3.586503	0.000237	-0.000112	0.000262
3.586553	0.000249	-0.000503	0.000561
3.586603	0.000038	-0.000258	0.000261
3.586653	0.000045	-0.000267	0.000271
3.586703	-0.000426	0.000004	0.000426
3.586753	0.000563	-0.000501	0.000754
3.586803	-0.000366	0.000067	0.000372
3.586853	-0.000409	0.000015	0.000409
3.586903	0.000547	0.000071	0.000552
3.586953	0.000230	0.000176	0.000290
3.587003	-0.000114	-0.000154	0.000192
3.587053	-0.000292	-0.000617	0.000683
3.587103	-0.000515	-0.000206	0.000554
3.587153	0.000444	-0.000003	0.000444
3.587203	0.000307	-0.000098	0.000322
3.587253	-0.000049	-0.000715	0.000717
3.587303	-0.000133	-0.000441	0.000460
3.587353	-0.000180	0.000073	0.000195
3.587403	0.000242	-0.000301	0.000386
3.587453	-0.000063	-0.000887	0.000890
3.587503	0.000048	-0.000432	0.000435
3.587553	-0.000178	-0.000781	0.000801
3.587603	0.000052	-0.000907	0.000908
3.587653	0.000088	-0.000045	0.000099
3.587703	0.000161	0.000113	0.000197
3.587753	0.000170	-0.000117	0.000206
3.587803	-0.000477	-0.000209	0.000521
3.587853	-0.000334	-0.000236	0.000408
3.587903	0.000424	0.000128	0.000443
3.587953	-0.000397	-0.000046	0.000399
3.588003	-0.000116	-0.000153	0.000192
3.588053	0.000332	0.000114	0.000351
3.588103	0.000219	0.000137	0.000259
3.588153	0.000106	-0.000514	0.000525
3.588203	0.000183	-0.000225	0.000290
3.588253	0.000071	-0.000350	0.000357
3.588303	-0.000175	-0.000113	0.000209
3.588353	0.000013	-0.000342	0.000342
3.588403	-0.000187	-0.000528	0.000560
3.588453	0.000032	-0.000049	0.000058
3.588503	-0.000109	-0.000207	0.000234
3.588553	-0.000366	-0.000427	0.000562
3.588603	-0.000216	-0.000689	0.000722
3.588653	0.000141	-0.000317	0.000347
3.588703	-0.000140	-0.000423	0.000446
3.588753	0.000033	-0.000342	0.000344
3.588803	-0.000070	-0.000507	0.000511
3.588853	-0.000213	-0.000533	0.000574
3.588903	0.000060	-0.000136	0.000149
3.588953	0.000048	-0.000147	0.000154
3.589003	0.000226	-0.000068	0.000236
3.589053	-0.000366	-0.000071	0.000372
3.589103	-0.000167	0.000239	0.000291
3.589153	-0.000365	-0.000538	0.000650
3.589203	-0.000263	-0.000522	0.000584
3.589253	0.000474	0.000118	0.000488
3.589303	-0.000537	-0.000451	0.000701
3.589353	-0.000286	-0.000005	0.000286
3.589403	0.000019	-0.000529	0.000529
3.589453	0.000074	-0.000587	0.000592
3.589503	0.000118	-0.000317	0.000339
3.589553	0.000229	-0.000153	0.000276
3.589603	0.000252	0.000099	0.000271
3.589653	0.000104	-0.000081	0.000132
3.589703	-0.000646	0.000080	0.000651
3.589753	0.000018	-0.000275	0.000276
3.589803	0.000153	-0.000314	0.000350
3.589853	0.000104	-0.000310	0.000327
3.589903	-0.000101	-0.000292	0.000309
3.589953	0.000096	-0.000563	0.000571
3.590003	-0.000441	-0.000410	0.000602
3.590053	0.000549	-0.000264	0.000609
3.590103	0.000399	0.000081	0.000407
3.590153	-0.000110	-0.000164	0.000197
3.590203	-0.000778	-0.000318	0.000841
3.590253	0.000015	-0.000197	0.000198
3.590303	-0.000294	-0.000308	0.000425
3.590353	-0.000485	0.000137	0.000504
3.590403	-0.000172	0.000242	0.000297
3.590453	-0.000025	-0.000480	0.000481
3.590503	0.000380	-0.000404	0.000554
3.590553	-0.000120	-0.000681	0.000691
3.590603	0.000286	-0.000112	0.000307
3.590653	0.000208	-0.000144	0.000252
3.590703	-0.000162	-0.000660	0.000680
3.590753	-0.000181	-0.000576	0.000604
3.590803	-0.000160	-0.000140	0.000213
3.590853	-0.000186	0.000139	0.000232
3.590903	-0.000055	-0.000181	0.000189
3.590953	0.000311	-0.000164	0.000351
3.591003	-0.000450	0.000090	0.000459
3.591053	0.000085	-0.000057	0.000102
3.591103	-0.000159	-0.000209	0.000263
3.591153	-0.000207	-0.000621	0.000655
3.591203	-0.000165	-0.000642	0.000663
3.591253	-0.000481	-0.000176	0.000513
3.591303	-0.000523	-0.000361	0.000635
3.591353	-0.000113	-0.000222	0.000249
3.591403	-0.000110	-0.000242	0.000266
3.591453	0.000178	-0.000270	0.000323
3.591503	-0.000261	0.000132	0.000292
3.591553	0.000846	-0.000220	0.000874
3.591603	-0.000086	-0.000268	0.000281
3.591653	-0.000398	-0.000441	0.000594
3.591703	0.000091	-0.000041	0.000099
3.591753	0.000005	-0.000069	0.000069
3.591803	0.000060	-0.000498	0.000501
3.591853	0.000256	-0.001017	0.001049
3.591903	-0.000458	-0.000139	0.000478
3.591953	0.000280	0.000098	0.000297
3.592003	0.000194	-0.000152	0.000247
3.592053	-0.000351	-0.000528	0.000634
3.592103	-0.000101	-0.000559	0.000568
3.592153	-0.000286	-0.000077	0.000296
3.592203	-0.000009	0.000118	0.000118
3.592253	-0.000234	-0.000316	0.000394
3.592303	0.000140	-0.000000	0.000140
3.592353	0.000315	0.000135	0.000342
3.592403	-0.000051	-0.000054	0.000074
3.592453	0.000051	-0.000016	0.000053
3.592503	-0.000377	-0.000076	0.000385
3.592553	-0.000084	-0.000039	0.000092
3.592603	-0.000239	-0.000629	0.000672
3.592653	-0.000471	0.000436	0.000642
3.592703	0.000159	-0.000491	0.000517
3.592753	-0.000337	0.000247	0.000418
3.592803	-0.000259	-0.000198	0.000326
3.592853	0.000334	0.000258	0.000421
3.592903	0.000543	-0.000072	0.000548
3.592953	-0.000101	-0.000573	0.000582
3.593003	-0.000035	-0.000285	0.000288
3.593053	-0.000235	0.000103	0.000257
3.593103	0.000271	-0.000191	0.000331
3.593153	-0.000076	-0.000323	0.000332
3.593203	-0.000157	0.000087	0.000180
3.593253	0.000208	-0.000412	0.000461
3.593303	-0.000077	-0.000391	0.000398
3.593353	-0.000101	-0.000435	0.000446
3.593403	0.000015	-0.000437	0.000437
3.593453	0.000118	-0.000118	0.000167
3.593503	-0.000331	-0.000400	0.000519
3.593553	0.000012	-0.000565	0.000565
3.593603	-0.000253	0.000367	0.000445
3.593653	-0.000056	-0.000702	0.000704
3.593703	0.000348	-0.000012	0.000348
3.593753	0.000049	-0.000319	0.000322
3.593803	-0.000045	-0.000199	0.000204
3.593853	0.000024	-0.000590	0.000590
3.593903	0.000475	0.000004	0.000475
3.593953	-0.000140	-0.000045	0.000147
3.594003	-0.000016	-0.000452	0.000453
3.594053	-0.000425	-0.000441	0.000612
3.594103	-0.000227	-0.000176	0.000288
3.594153	-0.000442	0.000343	0.000559
3.594203	-0.000012	-0.000408	0.000408
3.594253	-0.000217	-0.000440	0.000490
3.594303	-0.000695	-0.000557	0.000890
3.594353	-0.000351	-0.000398	0.000530
3.594403	0.000165	-0.000226	0.000280
3.594453	0.000224	-0.000101	0.000246
3.594503	-0.000412	-0.000168	0.000445
3.594553	0.000136	-0.000030	0.000139
3.594603	-0.000002	-0.000098	0.000098
3.594653	0.000133	-0.000611	0.000626
3.594703	0.000014	-0.000122	0.000123
3.594753	0.000224	-0.000271	0.000351
3.594803	-0.000372	-0.000056	0.000376
3.594853	-0.000541	-0.000221	0.000584
3.594903	-0.000161	-0.000594	0.000616
3.594953	-0.000173	0.000263	0.000314
3.595003	-0.000437	-0.000465	0.000638
3.595053	0.000337	-0.000125	0.000360
3.595103	-0.000263	0.000264	0.000373
3.595153	-0.000609	-0.000316	0.000686
3.595203	-0.000296	0.000069	0.000304
3.595253	-0.000161	-0.000169	0.000233
3.595303	0.000239	-0.000349	0.000423
3.595353	0.000197	0.000249	0.000317
3.595403	-0.000485	-0.000311	0.000576
3.595453	-0.000071	0.000471	0.000476
3.595503	-0.000080	-0.000049	0.000094
3.595553	-0.000323	-0.000454	0.000557
3.595603	0.000032	-0.000513	0.000514
3.595653	-0.000069	-0.000489	0.000494
3.595703	-0.000704	-0.000378	0.000799
3.595753	-0.000164	-0.000604	0.000625
3.595803	0.000074	-0.000069	0.000101
3.595853	-0.000259	-0.000445	0.000515
3.595903	-0.000167	-0.000044	0.000173
3.595953	0.000022	-0.000394	0.000394
3.596003	-0.000140	-0.000391	0.000415
3.596053	0.000120	-0.000574	0.000586
3.596103	-0.000274	-0.000244	0.000367
3.596153	0.000511	-0.000627	0.000809
3.596203	0.000129	0.000081	0.000152
3.596253	-0.000168	-0.000033	0.000171
3.596303	-0.000261	-0.000082	0.000273
3.596353	0.000220	0.000117	0.000249
3.596403	0.000214	-0.000338	0.000399
3.596453	-0.000281	-0.000158	0.000322
3.596503	-0.000207	-0.000246	0.000322
3.596553	-0.000061	0.000404	0.000409
3.596603	0.000036	-0.000187	0.000191
3.596653	0.000062	0.000003	0.000062
3.596703	-0.000371	-0.000064	0.000376
3.596753	-0.000221	-0.000153	0.000268
3.596803	-0.000421	-0.000586	0.000722
3.596853	0.000194	-0.000094	0.000216
3.596903	-0.000330	-0.000418	0.000532
3.596953	0.000232	-0.000253	0.000343
3.597003	-0.000295	-0.000124	0.000320
3.597053	-0.000278	-0.000384	0.000474
3.597103	-0.000161	-0.000628	0.000649
3.597153	-0.000223	-0.000178	0.000285
3.597203	0.000051	-0.000363	0.000366
3.597253	-0.000249	-0.000096	0.000267
3.597303	-0.000005	-0.000081	0.000081
3.597353	-0.000458	-0.000386	0.000599
3.597403	-0.000109	-0.000092	0.000143
3.597453	0.000261	0.000071	0.000270
3.597503	-0.000263	-0.000343	0.000432
3.597553	0.000130	-0.000340	0.000364
3.597603	0.000199	0.000324	0.000380
3.597653	-0.000521	-0.000099	0.000531
3.597703	0.000337	-0.000543	0.000639
3.597753	-0.000096	-0.000089	0.000131
3.597803	0.000046	-0.000205	0.000210
3.597853	-0.000017	0.000272	0.000273
3.597903	0.000108	-0.000035	0.000114
3.597953	0.000071	-0.000393	0.000399
3.598003	-0.000074	-0.000379	0.000386
3.598053	0.000284	-0.000280	0.000399
3.598103	-0.000047	-0.000254	0.000258
3.598153	-0.000201	-0.000333	0.000389
3.598203	0.000072	-0.000024	0.000076
3.598253	-0.000104	-0.000290	0.000308
3.598303	-0.000041	-0.000488	0.000490
3.598353	-0.000164	-0.000072	0.000179
3.598403	0.000049	-0.000424	0.000426
3.598453	-0.000658	-0.000163	0.000678
3.598503	-0.000014	-0.000011	0.000018
3.598553	-0.000104	-0.000582	0.000591
3.598603	-0.000239	0.000086	0.000254
3.598653	0.000508	0.000059	0.000511
3.598703	-0.000095	-0.000001	0.000095
3.598753	0.000204	-0.000546	0.000583
3.598803	0.000040	-0.000521	0.000522
3.598853	0.000059	0.000019	0.000062
3.598903	-0.000332	-0.000263	0.000424
3.598953	-0.000172	-0.000152	0.000230
3.599003	0.000060	0.000051	0.000079
3.599053	-0.000128	-0.000602	0.000615
3.599103	0.000040	-0.000494	0.000496
3.599153	0.000224	0.000330	0.000399
3.599203	-0.000071	-0.000277	0.000286
3.599253	-0.000209	-0.000272	0.000343
3.599303	-0.000223	0.000050	0.000228
3.599353	0.000028	-0.000385	0.000386
3.599403	-0.000311	0.000154	0.000347
3.599453	-0.000040	-0.000102	0.000109
3.599503	0.000062	-0.000365	0.000371
3.599553	-0.000169	-0.000202	0.000264
3.599603	-0.000241	-0.000580	0.000628
3.599653	0.000182	-0.000226	0.000290
3.599703	-0.000375	-0.000326	0.000497
3.599753	-0.000096	-0.000301	0.000316
3.599803	-0.000227	-0.000415	0.000473
3.599853	0.000014	-0.000146	0.000146
3.599903	0.000455	0.000245	0.000517
3.599953	-0.000290	-0.000324	0.000435
3.600003	-0.000136	-0.000270	0.000302
3.600053	-0.000594	0.000276	0.000655
3.600103	0.000065	-0.000482	0.000487
3.600153	0.000142	-0.000287	0.000320
3.600203	-0.000367	-0.000074	0.000374
3.600253	0.000191	-0.000390	0.000434
3.600303	0.000399	-0.000131	0.000420
3.600353	-0.000398	-0.000158	0.000429
3.600403	-0.000170	0.000010	0.000170
3.600453	-0.000749	-0.000237	0.000785
3.600503	0.000211	-0.000701	0.000732
3.600553	0.000023	-0.000035	0.000042
3.600603	0.000020	0.000250	0.000251
3.600653	0.000003	0.000272	0.000272
3.600703	0.000214	-0.000149	0.000260
3.600753	-0.000416	0.000164	0.000447
3.600803	-0.000181	-0.000314	0.000363
3.600853	-0.000080	-0.000066	0.000104
3.600903	-0.000075	-0.000372	0.000379
3.600953	-0.000245	-0.000124	0.000275
3.601003	-0.000013	0.000055	0.000057
3.601053	-0.000511	-0.000444	0.000677
3.601103	-0.000220	0.000025	0.000221
3.601153	0.000133	0.000352	0.000376
3.601203	-0.000004	-0.000258	0.000258
3.601253	-0.000684	-0.000482	0.000836
3.601303	0.000447	-0.000202	0.000491
3.601353	-0.000283	-0.000243	0.000373
3.601403	0.000176	-0.000410	0.000446
3.601453	0.000202	-0.000534	0.000571
3.601503	-0.000843	-0.000310	0.000898
3.601553	0.000128	-0.000226	0.000259
3.601603	0.000159	-0.000272	0.000315
3.601653	-0.000093	-0.000391	0.000402
3.601703	0.000518	-0.000245	0.000573
3.601753	0.000152	-0.000196	0.000248
3.601803	-0.000481	-0.000433	0.000647
3.601853	-0.000796	-0.000523	0.000953
3.601903	0.000168	-0.000282	0.000329
3.601953	0.000455	-0.000066	0.000460
3.602003	0.000415	-0.000683	0.000799
3.602053	-0.000007	-0.000169	0.000170
3.602103	0.000329	-0.000546	0.000638
3.602153	-0.000354	-0.000207	0.000410
3.602203	0.000218	0.000226	0.000314
3.602253	0.000235	-0.000337	0.000411
3.602303	-0.000086	-0.000495	0.000502
3.602353	-0.000077	-0.000134	0.000155
3.602403	-0.000013	-0.000104	0.000105
3.602453	0.000332	0.000176	0.000376
3.602503	-0.000239	-0.000338	0.000414
3.602553	-0.000312	-0.000393	0.000501
3.602603	0.000185	-0.000087	0.000204
3.602653	-0.000038	0.000099	0.000106
3.602703	-0.000546	-0.000276	0.000612
3.602753	-0.000214	-0.000363	0.000422
3.602803	-0.000011	0.000076	0.000077
3.602853	0.000252	-0.000413	0.000484
3.602903	0.000156	-0.000339	0.000373
3.602953	-0.000018	-0.000289	0.000289
3.603003	-0.000434	-0.000299	0.000527
3.603053	0.000209	-0.000191	0.000283
3.603103	0.000625	-0.000508	0.000805
3.603153	-0.000240	-0.000717	0.000756
3.603203	-0.000163	-0.000710	0.000729
3.603253	-0.000085	0.000415	0.000424
3.603303	-0.000437	0.000006	0.000437
3.603353	0.000098	-0.000372	0.000384
3.603403	0.000150	-0.000261	0.000301
3.603453	0.000129	0.000145	0.000194
3.603503	0.000075	-0.000085	0.000113
3.603553	0.000277	-0.000274	0.000390
3.603603	0.000322	-0.000386	0.000503
3.603653	0.000146	-0.000355	0.000383
3.603703	-0.000321	0.000187	0.000372
3.603753	-0.000141	0.000196	0.000242
3.603803	-0.000001	-0.000212	0.000212
3.603853	-0.000045	-0.000149	0.000156
3.603903	-0.000268	-0.000832	0.000874
3.603953	-0.000759	-0.000290	0.000813
3.604003	-0.000117	-0.000479	0.000493
3.604053	-0.000381	-0.000241	0.000451
3.604103	-0.000307	0.000206	0.000370
3.604153	0.000099	-0.000229	0.000250
3.604203	-0.000347	-0.000086	0.000357
3.604253	-0.000213	-0.000432	0.000482
3.604303	-0.000154	-0.000398	0.000427
3.604353	-0.000342	-0.000365	0.000500
3.604403	0.000004	-0.000278	0.000278
3.604453	-0.000239	0.000149	0.000281
3.604503	0.000314	-0.000350	0.000470
3.604553	-0.000021	-0.000569	0.000570
3.604603	-0.000854	-0.000216	0.000881
